Local.Time.YYYY,Local.Time.MM,Local.Time.DD,Local.Time.HH24,Local.Time.MI,Precipitation.since.last.observation.in.mm,Wind.speed.in.km.h,Wind.direction.in.degrees.true,Temperature.in.Degrees.c,Relative.Humidity,Station.Number
2020,6,14,9,4,0.1,2.97165779642237,316.51652425155,14.049796209118,88.8632651461516,16096
2020,6,14,9,5,0.2,18.6599211981483,132.3124220795,15.8143326521897,74.5018949373161,16096
2020,6,14,9,6,0.3,9.93150419611185,350.835795545485,10.9296099500977,61.9938898296084,16096
2020,6,14,9,7,0.3,0.426666973110452,146.985420736717,18.5786856648802,74.7115964380851,16096
2020,6,14,9,8,0.2,8.48758884888496,329.990405047778,10.7422894344619,55.7554028268992,16096
2020,6,14,9,9,0.1,16.2313209330903,213.592423693743,17.6825268541387,44.409321388377,16096
2020,6,14,9,10,0.1,5.42165389951224,301.073191821808,14.805622316386,44.8922631314139,16096
2020,6,14,9,11,0,1.74168471324282,27.8075352748856,17.5727864621553,42.4018016543891,16096
2020,6,14,9,12,0.1,4.70351394144162,167.773658667924,13.0204408874053,47.1074932362556,16096
2020,6,14,9,13,0.1,9.60265965688193,310.651677723974,15.5875136229833,44.0428997049967,16096
2020,6,14,9,14,0.2,1.06847897144029,336.840370790567,20.1440979405549,42.3178366983725,16096
2020,6,14,9,15,0.1,2.18500885924095,74.3888883907348,14.3434621716361,41.5838485262905,16096
2020,6,14,9,16,0.1,2.54734089352046,324.596927688457,15.9704334972298,33.5243682173203,16096
2020,6,14,9,17,0,4.14971051464529,30.1481560315006,13.013904954489,43.9759739157306,16096
2020,6,14,9,18,0,16.3049714247311,97.4057935597375,18.61661375081,49.9830312942201,16096
2020,6,14,9,19,0.3,9.51052261186826,71.1966420181561,14.5468360199928,64.7892786061581,16096
2020,6,14,9,20,0.2,17.000285977912,47.3898352126125,10.8468291500947,67.6036632695807,16096
2020,6,14,9,21,0.3,2.82710468573431,226.726995919133,12.3017675096089,93.3263131446349,16096
2020,6,14,9,22,0.2,8.10280364683313,338.442734397249,6.2468703200861,95.4378583623151,16096
2020,6,14,9,23,0.1,12.1348044256681,268.114780780626,16.3364113994532,89.9291179515375,16096
2020,6,14,9,24,0.3,1.84980947119877,311.486759457504,15.3731629891241,90.3168133994414,16096
2020,6,14,9,25,0.1,7.97187461534197,291.866097883554,11.6464994701734,99.2307428864075,16096
2020,6,14,9,26,0.1,2.63427083321991,57.0294472021051,13.0339427766084,76.1324657351215,16096
2020,6,14,9,27,0.1,7.88292023821694,315.543938620016,11.3422889599895,81.7048343007681,16096
2020,6,14,9,28,0.1,8.98204722602642,73.1163158956915,19.1651239218135,91.075648423453,16096
2020,6,14,9,29,0.2,1.74965299585036,328.588068151847,10.9470679881401,70.7312017738153,16096
2020,6,14,9,30,0.1,4.00628516870556,9.68739939085208,7.7306499089936,75.0667096267753,16096
2020,6,14,9,31,0.1,16.700034026249,283.771823818097,14.6038273764751,59.0944037272856,16096
2020,6,14,9,32,0,15.359886278161,348.798233946785,8.79249142348077,61.7438856350782,16096
2020,6,14,9,33,0.1,12.5775574668123,33.5456379561219,10.9161962024169,48.1253157240968,16096
2020,6,14,9,34,0.1,10.7687698494303,173.289792591939,17.7192837918207,39.8274057063603,16096
2020,6,14,9,35,0.3,20.8335285660303,20.0832200879231,20.0937188441637,36.1452736048943,16096
2020,6,14,9,36,0.1,3.90906517949768,30.083892201772,12.1334878822313,42.2379314711234,16096
2020,6,14,9,37,0.1,0.600390771709208,300.93930611969,13.2830977432197,43.9753493448191,16096
2020,6,14,9,38,0,0.314083274510104,329.907965398626,7.83622826295069,39.5443816606009,16096
2020,6,14,9,39,0.2,2.66386564302093,142.842433150392,16.7707218331582,41.3694362515198,16096
2020,6,14,9,40,0.3,3.2368357340048,16.5909079464618,15.9015344466541,31.2599272675318,16096
2020,6,14,9,41,0.2,7.36783827970201,71.2164220239502,15.1905949920826,44.8693661299278,16096
2020,6,14,9,42,0.1,1.51992474854591,301.457237817114,17.1850028656489,59.941185332891,16096
2020,6,14,9,43,0.5,3.96029029961984,148.482086081523,16.0964758594213,66.104933174194,16096
2020,6,14,9,44,0.3,3.30068542542914,244.440291767241,13.5060500655458,69.2723381273838,16096
2020,6,14,9,45,0.2,6.11988334556292,233.349989852635,16.9227899431411,84.7634964868546,16096
2020,6,14,9,46,0,6.02677452465033,208.327803239925,15.8680224678242,105.693333756284,16096
2020,6,14,9,47,0.1,13.7320195166829,144.005188589916,14.7248707085994,117.554496014485,16096
2020,6,14,9,48,0.3,13.3110308389368,165.031724260654,18.1188399063715,111.144015080935,16096
2020,6,14,9,49,0.2,15.4064693828244,63.2079172639642,17.7076242596546,86.5200968073795,16096
2020,6,14,9,50,0.1,5.32206245066266,13.6805152469315,16.4787956916655,93.1787324790667,16096
2020,6,14,9,51,0,2.03753698744823,273.373610298848,17.3541853837033,92.6437745422519,16096
2020,6,14,9,52,0.3,13.9887470450432,341.622810786124,14.2507950123868,91.0495710972017,16096
2020,6,14,9,53,0,12.9438915218317,157.336480855942,10.8156022335869,73.3897761281734,16096
2020,6,14,9,54,0.1,6.14656664513237,60.1877379342914,13.0765439441005,78.3902909379856,16096
2020,6,14,9,55,0.2,5.68721026949481,305.029757438228,11.3106600315633,72.3145792946069,16096
2020,6,14,9,56,0.2,0.950457223831308,284.677747281035,14.4544998106875,64.4607854928464,16096
2020,6,14,9,57,0.1,2.72723988937931,314.953060074709,16.7333524754834,62.1505103098747,16096
2020,6,14,9,58,0,5.75206194499457,272.496555169346,15.6343778272215,47.4883654829848,16096
2020,6,14,9,59,0,14.0398166586299,343.058393759187,19.184125395063,50.1683447296592,16096
2020,6,14,10,0,0.2,9.72878869998912,80.5014009992592,13.2763130345658,41.159170204149,16096
2020,6,14,10,1,0.2,5.03476947104322,327.786755076377,15.5539959874093,39.3089465224121,16096
2020,6,14,10,2,0.1,18.6396626479479,66.096351032611,15.3440047150805,32.7019285678829,16096
2020,6,14,10,3,0.1,16.1928150624094,219.418892787304,14.0203426733502,37.8611324769944,16096
2020,6,14,10,4,0,0.829950337356493,274.125860865461,13.7905025491674,37.2954039221312,16096
2020,6,14,10,5,0.1,10.1736999335838,144.523198941955,11.9220847486058,41.9931036121522,16096
2020,6,14,10,6,0,14.2733339863212,53.3348180879839,16.1948651548542,52.5149787672661,16096
2020,6,14,10,7,0,7.30523828809149,263.040827221936,10.7807816687525,65.1591128966895,16096
2020,6,14,10,8,0.1,5.9673678704343,131.47359417961,9.79450394085395,86.4951319308166,16096
2020,6,14,10,9,0.2,0.824146422679331,34.5610967890825,17.8549026615898,72.4424846859704,16096
2020,6,14,10,10,0.2,10.2782162787216,279.603617439047,11.7770281184866,115.413028024129,16096
2020,6,14,10,11,0.1,11.3341552758215,19.7747216415592,13.0830977251122,117.38195702433,16096
2020,6,14,10,12,0.1,1.71250332864128,328.430832059355,11.2844998039792,80.2061710651912,16096
2020,6,14,10,13,0.1,10.6854686909751,75.9139978690073,14.136067951237,89.3420617110636,16096
2020,6,14,10,14,0.2,18.7367236277265,49.0005390504375,20.2239226128773,93.3970969668188,16096
2020,6,14,10,15,0,5.34374282743285,89.0753582180478,11.4054486466707,87.9502571386484,16096
2020,6,14,10,16,0,3.3254371081339,172.206788836513,14.5297670006269,72.5921015438815,16096
2020,6,14,10,17,0.1,26.3098658671461,152.860826040385,17.6295685214315,84.221089073618,16096
2020,6,14,10,18,0.1,8.99017472330958,265.799428299768,15.6142056013212,84.0167764272469,16096
2020,6,14,10,19,0.1,8.30222952595408,137.191122284625,16.2043079649709,78.8974713595054,16096
2020,6,14,10,20,0.1,34.2999388341967,242.718437924748,19.5119457720752,71.6560389252475,16096
2020,6,14,10,21,0.2,11.9455336736946,345.999354517553,13.7985811905924,55.2909928475747,16096
2020,6,14,10,22,0.2,7.85660478248055,41.2768207525369,15.2725977401176,41.4965765668455,16096
2020,6,14,10,23,0.1,2.05646610714153,189.937107850332,12.5553894856017,47.2756364289071,16096
2020,6,14,10,24,0.3,10.2292441501874,188.91091838805,14.551779235434,38.8820907637083,16096
2020,6,14,10,25,0.1,23.1267056949903,325.032628702233,11.3615354738112,44.6510727767371,16096
2020,6,14,10,26,0.1,1.32707716660485,309.955777797848,17.519764149864,33.0356119697169,16096
2020,6,14,10,27,0.1,11.2717071873052,264.701935879421,14.4971397900469,35.1956957392859,16096
2020,6,14,10,28,0.1,4.31366004233657,183.807993684895,20.0043877150923,44.4159081451357,16096
2020,6,14,10,29,0.2,8.32216699508123,201.771836412372,8.41593753272974,43.4690599704716,16096
2020,6,14,10,30,0.1,10.2154102976528,128.918541800696,17.2634160794518,46.4756393987553,16096
2020,6,14,10,31,0.1,0.740269946742036,330.151750070741,17.5712297252591,77.9649036924155,16096
2020,6,14,10,32,0,4.24045002004954,86.6857643062249,17.8679732090179,71.7131888032885,16096
2020,6,14,10,33,0.3,7.18451918100059,289.999325963436,11.4890430134088,84.4186680328815,16096
2020,6,14,10,34,0.2,21.0442472949945,289.009698860813,12.9302248390782,80.0568964259266,16096
2020,6,14,10,35,0.2,15.3726190692073,274.906185613014,17.1567179625761,118.549255402753,16096
2020,6,14,10,36,0.1,13.079672492946,357.379808961181,8.46160489419184,88.4303502346549,16096
2020,6,14,10,37,0.2,12.1562219894934,254.515404832317,15.0122012874189,103.675180558124,16096
2020,6,14,10,38,0.2,15.0671582186859,279.769590128446,13.7292885546048,94.72947743801,16096
2020,6,14,10,39,0.3,1.00892090110415,132.327627914026,16.5733915379922,87.6051269665101,16096
2020,6,14,10,40,0.1,10.0502582881972,265.042932390003,10.1284336289175,83.3656401892339,16096
2020,6,14,10,41,0,3.72794695140953,263.91565519711,16.1857989074665,91.9260628890004,16096
2020,6,14,10,42,0.2,15.4565901471033,339.985932430951,16.493213029668,65.2011245367897,16096
2020,6,14,10,43,0.2,6.63637036851046,181.085232949117,13.5531330715281,71.9541680969094,16096
2020,6,14,10,44,0.2,12.9071011658488,255.966736114351,14.6190543858746,61.4372971874681,16096
2020,6,14,10,45,0.1,9.01125756684718,205.207634418737,13.7277121960719,63.9112581808738,16096
2020,6,14,10,46,0.1,9.51368912778073,92.6694989146199,17.7008043897714,56.0013585696982,16096
2020,6,14,10,47,0,10.6206565604125,88.3620693529956,15.4734675482109,36.0493419850739,16096
2020,6,14,10,48,0.1,1.72587841494336,37.0628818552941,13.8756753652146,46.8921219745478,16096
2020,6,14,10,49,0.1,7.65793995673672,40.317976023769,16.7533645331041,42.3395499477583,16096
2020,6,14,10,50,0,1.08166830964758,280.300250583328,10.361533775962,36.1147685580493,16096
2020,6,14,10,51,0.3,0.999084399716909,332.5762685542,12.1578730714953,31.1517444700413,16096
2020,6,14,10,52,0,4.72439589865186,211.387547512772,18.1046261880589,34.6485251687668,16096
2020,6,14,10,53,0.1,7.27580997936905,192.621051321505,17.2942318998629,48.774021934077,16096
2020,6,14,10,54,0.3,6.46843082663764,168.513337284792,18.0579350768758,54.8480953101696,16096
2020,6,14,10,55,0.3,16.5969981550771,312.847005184507,13.2746085893389,58.5874821250461,16096
2020,6,14,10,56,0.2,7.98217020194797,3.27332264720462,18.2119181895356,92.9647841989951,16096
2020,6,14,10,57,0.1,7.38130628733383,123.140111201443,16.0189685946241,84.0348638043984,16096
2020,6,14,10,58,0.1,25.5681905337201,129.153905330226,14.1507048083887,79.3781963338343,16096
2020,6,14,10,59,0,4.88641573296567,152.599734678166,11.6315923740099,92.3749719560099,16096
2020,6,14,11,0,0.1,6.63828721412269,197.192150210962,18.2275152740644,115.842200707792,16096
2020,6,14,11,1,0.3,2.20170612195504,9.14438263862394,10.9344844007889,86.0878372878795,16096
2020,6,14,11,2,0.2,18.8372878717183,224.310694711516,14.765073156713,112.316395488992,16096
2020,6,14,11,3,0.1,7.93481876128898,213.008402811131,12.3593562126235,76.542587723842,16096
2020,6,14,11,4,0.1,19.1043271941248,358.862043231959,16.6931073921104,102.593852860803,16096
2020,6,14,11,5,0.2,20.9352965115934,96.0463907995727,12.9519776566073,83.7963153611377,16096
2020,6,14,11,6,0.1,14.6578390994129,60.8072607184295,18.0967257335136,74.7530228855306,16096
2020,6,14,11,7,0.4,7.74236652122469,58.3084379471839,11.6735341926328,55.6215807767728,16096
2020,6,14,11,8,0,13.5333218973482,186.620483789593,16.1035255149693,59.2830356911333,16096
2020,6,14,11,9,0.2,8.2919098826185,37.3178404979408,15.8128014759484,48.5708438164202,16096
2020,6,14,11,10,0.2,1.43333520717356,107.352405378595,16.1156747903618,54.1942778728647,16096
2020,6,14,11,11,0.1,12.4777310813014,177.583710778505,12.1767523516381,35.6883078000535,16096
2020,6,14,11,12,0.1,1.05809830702145,266.239312552149,15.5004578720744,44.6613086123908,16096
2020,6,14,11,13,0.3,7.48604749863707,304.572905939305,17.796610854993,33.6664400695339,16096
2020,6,14,11,14,0.1,11.3625014466121,340.553379423684,12.5261189829755,30.550676641735,16096
2020,6,14,11,15,0.3,21.3843179773968,278.014410969103,13.1686138872558,37.9440060933621,16096
2020,6,14,11,16,0.2,11.4250777006807,94.7471747014206,11.8073034458552,34.8712696855237,16096
2020,6,14,11,17,0.3,4.17231210852046,248.887738162419,14.3142496866163,51.8068156285679,16096
2020,6,14,11,18,0.1,0.767762228198288,138.277999758953,11.4835928361148,56.6083392157643,16096
2020,6,14,11,19,0,12.073052105799,69.3128767726012,20.8724138475697,70.7073855478573,16096
2020,6,14,11,20,0.3,8.4397586249323,14.0954153330531,15.2352041593264,66.7816310947618,16096
2020,6,14,11,21,0.2,1.85624868231705,314.973606816726,12.9900176023274,76.6211526460351,16096
2020,6,14,11,22,0,11.8752206431619,333.027784495149,20.0499504996013,110.783346731375,16096
2020,6,14,11,23,0.1,4.05871649855775,117.975729576778,17.4676068494624,94.4987580738913,16096
2020,6,14,11,24,0.1,3.11611393294421,299.666427531978,19.6029910492454,85.9012094673971,16096
2020,6,14,11,25,0,3.99830714236148,67.8868627478369,14.669620242655,107.494682076989,16096
2020,6,14,11,26,0.1,8.28978370750029,160.549645929132,16.1347523058581,110.264231821783,16096
2020,6,14,11,27,0.3,20.3772709115289,241.272412026068,11.2703997732104,104.475128203344,16096
2020,6,14,11,28,0.2,2.62679783332821,18.9550063952338,18.3377552086146,90.8217672348956,16096
2020,6,14,11,29,0.1,1.46105272303354,61.303918808233,11.1343201219227,87.2548752715981,16096
2020,6,14,11,30,0.1,4.22693323290761,21.3702908603009,9.05251917973354,61.7394564878138,16096
2020,6,14,11,31,0.2,10.2369051586681,332.987258227076,12.6681213995018,65.4291052859302,16096
2020,6,14,11,32,0.3,11.7145971674081,179.245997583494,17.1551128501904,63.9695580315458,16096
2020,6,14,11,33,0.1,8.86988476243886,89.5768833651673,17.3341385446367,56.5974934029648,16096
2020,6,14,11,34,0.1,10.0994066195341,158.710540456465,13.0607345275149,57.0295083728171,16096
2020,6,14,11,35,0.3,6.48856819623851,38.6549835004844,14.6667713819436,48.0424767673453,16096
2020,6,14,11,36,0,11.1130881454635,236.068297282793,15.8888887679703,35.4486767631221,16096
2020,6,14,11,37,0.1,0.540505735849263,313.744645840023,18.1208858952694,32.0788928058843,16096
2020,6,14,11,38,0.1,3.5680701890748,255.246879965067,15.835003125317,39.9868894456016,16096
2020,6,14,11,39,0.2,7.17015276927795,8.96682080603205,12.8011951471475,40.2295256509045,16096
2020,6,14,11,40,0,11.4139458463716,295.3268175337,15.2679996297992,39.6651209060834,16096
2020,6,14,11,41,0.4,14.7620261541854,197.967016110895,17.2363832231482,39.1986816994609,16096
2020,6,14,11,42,0.3,19.0258179541971,346.280953587033,13.2807706674889,49.8566019453366,16096
2020,6,14,11,43,0.2,5.29178188868095,313.76403391012,20.1406269882022,73.172825207567,16096
2020,6,14,11,44,0.2,19.9902776867363,308.017455504509,21.9096391638825,69.8181689913674,16096
2020,6,14,11,45,0.2,0.818121544408924,176.828324308386,9.63667066322408,101.338511123688,16096
2020,6,14,11,46,0,9.02647598870957,301.068725142395,13.3804216527091,96.0558909481379,16096
2020,6,14,11,47,0.4,7.97728800684642,138.780774519779,18.5550853854691,118.490795455867,16096
2020,6,14,11,48,0.2,1.59451715052429,268.092446380528,14.5290515430881,100.687743369527,16096
2020,6,14,11,49,0,0.15728281160538,254.376388609177,17.1835468650039,106.655654722769,16096
2020,6,14,11,50,0,5.5455578283583,200.456453321967,10.4479142058104,106.665414639108,16096
2020,6,14,11,51,0.3,16.1764941048946,84.2010010683443,19.3155733882865,104.906762913577,16096
2020,6,14,11,52,0.1,12.312603813639,199.486363240052,13.756384851428,93.9345430278104,16096
2020,6,14,11,53,0,5.14042178621259,54.5618871746119,15.097594083535,74.0522599468187,16096
2020,6,14,11,54,0,4.16989948928776,90.2181013657246,11.7929980108411,70.9440037439245,16096
2020,6,14,11,55,0.3,9.57923450878503,135.54541145917,15.3908474257048,55.1406974506065,16096
2020,6,14,11,56,0,0.258128174690842,38.7859830546659,18.9322182896142,67.7839556778412,16096
2020,6,14,11,57,0.2,20.6038371247135,166.525607773103,12.2204110515027,48.9161382685816,16096
2020,6,14,11,58,0.2,13.4134563102185,42.734018281335,15.2736852537046,58.1239491851795,16096
2020,6,14,11,59,0.2,1.19423020839132,126.357857299969,13.9129596632792,44.9768044516749,16096
2020,6,14,12,0,0.4,6.61920649354002,184.927201883867,12.1452408314939,32.7340744449304,16096
2020,6,14,12,1,0.1,12.2477659041425,172.900384040317,12.405657235212,41.145883711614,16096
2020,6,14,12,2,0.1,5.96276092182594,150.21949456376,17.6754124388207,34.6529433054532,16096
2020,6,14,12,3,0.1,3.54643178401761,252.907559057465,15.3957071083697,38.7719558682804,16096
2020,6,14,12,4,0.1,8.54710050143146,128.401535653276,17.0359209790529,34.5147102840256,16096
2020,6,14,12,5,0.1,4.96428752688042,344.784248873126,16.069084044394,48.094927769271,16096
2020,6,14,12,6,0.3,0.500146092217991,174.918921586825,11.3061570330313,59.9428396682086,16096
2020,6,14,12,7,0,11.168766027278,62.4430482736789,14.5095207906626,57.2707242021887,16096
2020,6,14,12,8,0,26.763437776792,277.960457580863,15.1893180014765,84.0719348524758,16096
2020,6,14,12,9,0.2,23.0055468541262,319.262563409982,14.389560918373,97.9330550671558,16096
2020,6,14,12,10,0.2,3.14401606555974,313.565514258575,13.7762141585125,112.611929226932,16096
2020,6,14,12,11,0.2,4.89204194453735,331.743907802273,9.69151660017418,84.1499964706557,16096
2020,6,14,12,12,0.2,12.1059743916059,79.9757251238916,17.5416874124728,94.9397925366546,16096
2020,6,14,12,13,0.1,4.96454739430188,338.988573437557,16.8635504953022,81.9133875959084,16096
2020,6,14,12,14,0,17.9591342552967,102.370641047135,11.1915005937774,109.849358879354,16096
2020,6,14,12,15,0.2,11.5602795758696,6.76120856497437,14.3336212710444,81.5856090680659,16096
2020,6,14,12,16,0.2,8.12186950564258,146.730788080255,11.8792572104477,84.7511600716192,16096
2020,6,14,12,17,0,4.0425789363416,153.127889803844,16.6769045633035,86.3923859701825,16096
2020,6,14,12,18,0.2,10.4070905795516,266.031272265129,15.437987991454,80.7152488446388,16096
2020,6,14,12,19,0.1,10.945563058241,244.78640483995,13.7456327013977,76.5177505256517,16096
2020,6,14,12,20,0.1,7.57470329778079,261.383196335519,11.7451807254728,50.1256226201782,16096
2020,6,14,12,21,0.1,10.2408134409463,138.635691693751,18.5365824019375,45.2145494625288,16096
2020,6,14,12,22,0.3,3.06369085807283,299.104527988238,12.0925114413597,46.3997417610574,16096
2020,6,14,12,23,0.2,6.19723682487999,296.23828209308,13.2100825564869,44.4416480341741,16096
2020,6,14,12,24,0.1,6.04501768087411,329.220860830508,15.0251790438092,45.6290358815188,16096
2020,6,14,12,25,0.3,4.56886411602512,246.952123309718,13.6184910250212,43.9887270427289,16096
2020,6,14,12,26,0.2,0.441786957357607,226.336918176385,16.2918525742727,40.9293578015937,16096
2020,6,14,12,27,0,14.0913399624884,14.7478101460729,14.9444381879699,33.4852343742246,16096
2020,6,14,12,28,0.5,21.3545969963859,288.785725873662,14.614774877404,44.0758145850209,16096
2020,6,14,12,29,0.1,1.75696721347623,17.3451867322437,21.1338951922599,42.5130677207319,16096
2020,6,14,12,30,0.4,5.23480747419409,225.714279382257,9.49445675533684,56.1016008841479,16096
2020,6,14,12,31,0.3,8.20247988187915,92.69299700181,13.173280856207,70.2403594547616,16096
2020,6,14,12,32,0.1,8.77335290812448,116.542957440484,16.0916696637214,74.3709999538049,16096
2020,6,14,12,33,0.1,13.7144004173794,298.041263364954,13.7795578422899,79.1930715715438,16096
2020,6,14,12,34,0,2.71330215143192,281.266968045617,18.7090907976494,81.5545380784233,16096
2020,6,14,12,35,0.2,4.61842509006211,286.628818308935,14.4322408322154,96.7299499828319,16096
2020,6,14,12,36,0.2,3.18287955689867,181.221587286098,14.3654103925198,104.416068725856,16096
2020,6,14,12,37,0,5.46254804983754,45.1918339130934,13.8087458066565,100.432580897834,16096
2020,6,14,12,38,0.1,17.8547316908393,275.244631072739,15.0463283158337,80.1290577900199,16096
2020,6,14,12,39,0.1,4.76999533079538,195.723827358801,16.8468951419824,82.766113152803,16096
2020,6,14,12,40,0.1,13.9032415352422,221.012639743276,14.5681757687915,87.7954297254165,16096
2020,6,14,12,41,0,5.09668577919895,34.7029955659527,13.2160137967216,67.1980822470291,16096
2020,6,14,12,42,0.3,0.974763235062727,314.160158445826,8.16290282654284,68.3633570775985,16096
2020,6,14,12,43,0.3,12.6282668497979,117.80034215562,11.2187238725071,70.8505662389757,16096
2020,6,14,12,44,0.5,3.76360611176879,186.735354717588,14.796382516248,60.1276158214188,16096
2020,6,14,12,45,0.1,8.84711331508574,328.155353673035,19.4697010241849,49.9211489670453,16096
2020,6,14,12,46,0.1,4.21858842724549,82.4959920186084,14.5620744491508,41.6705024631719,16096
2020,6,14,12,47,0.5,7.72432592214215,147.693284355802,20.5627382461085,40.7476157181214,16096
2020,6,14,12,48,0.2,9.01409927666899,260.78358127689,16.8099366203051,46.7583169173221,16096
2020,6,14,12,49,0.2,5.40291292136527,276.540003375849,12.9765542435593,38.0720994033402,16096
2020,6,14,12,50,0.2,5.33432238005279,103.203534577508,12.6977848218161,41.7181610094183,16096
2020,6,14,12,51,0.1,3.94624518339454,326.314535435522,13.3508436158368,28.4662943468804,16096
2020,6,14,12,52,0.5,12.0132860858887,16.4504978398327,18.7196967538339,37.1154946678834,16096
2020,6,14,12,53,0.1,6.37512567951002,315.168065432692,12.9880739303953,49.8713944407301,16096
2020,6,14,12,54,0.3,16.1073463520676,241.471560496604,10.9924980208149,47.1681457595998,16096
2020,6,14,12,55,0,10.2391708689719,67.4281768661458,9.20238573911637,80.5896290162106,16096
2020,6,14,12,56,0.3,5.7176652604895,185.017390642548,16.3234874722159,67.90976202796,16096
2020,6,14,12,57,0,1.92026237378568,76.4789464701898,13.2840609373806,87.2369851235543,16096
2020,6,14,12,58,0.4,13.2913170145063,146.694783073384,14.2079671154009,103.451810315966,16096
2020,6,14,12,59,0.3,12.1723684562652,145.490843040869,15.3907860233621,91.0389626771165,16096
2020,6,14,13,0,0.1,5.91299662668217,204.4108478704,14.2076714429918,114.782815775844,16096
2020,6,14,13,1,0,12.6840877954263,112.086805208121,9.14154830698877,101.432206462911,16096
2020,6,14,13,2,0.1,9.45351144779941,113.920913897688,15.8842349703243,82.133049176121,16096
2020,6,14,13,3,0.1,4.11569067779722,211.64417654206,14.5807284286934,107.523164690464,16096
2020,6,14,13,4,0.1,0.963001225234446,231.689562422689,6.21553407568543,102.070994981509,16096
2020,6,14,13,5,0,4.15300134777626,317.818270587595,12.7445952073287,78.5599228945202,16096
2020,6,14,13,6,0.1,6.28833916667919,169.903601742117,13.8289801495454,64.8856793577761,16096
2020,6,14,13,7,0.1,0.639757359665713,220.190314099891,17.235397144624,67.088869510495,16096
2020,6,14,13,8,0.2,11.4783566589298,113.939249868272,12.9275590415,57.5599671780023,16096
2020,6,14,13,9,0.3,14.1010235802877,170.998249556869,13.4300397218096,52.6132376521912,16096
2020,6,14,13,10,0.3,4.99242555948999,179.315031677717,18.3660871124952,44.3996876270923,16096
2020,6,14,13,11,0,0.142450312703319,118.212004363071,7.34696414500332,43.1464471839538,16096
2020,6,14,13,12,0,12.5220511498453,349.824290924938,17.2165463860963,38.2353417662554,16096
2020,6,14,13,13,0.4,4.00539057021939,72.3242407671642,18.3954162100959,39.9326872104287,16096
2020,6,14,13,14,0.5,3.10264767315071,261.533365047537,14.4846785503078,31.6733969000516,16096
2020,6,14,13,15,0.1,10.875536683598,51.9879143068101,16.657702908575,29.8921247893407,16096
2020,6,14,13,16,0.1,26.9009743988164,134.914700494846,20.5819216329662,36.5155402632183,16096
2020,6,14,13,17,0.1,1.15076448392468,91.2535542687401,17.2244205233768,48.5556925505949,16096
2020,6,14,13,18,0.1,5.38240549309936,20.7173910194542,14.3755513602779,45.0395353916809,16096
2020,6,14,13,19,0.4,0.592051884451306,271.601114251884,14.1202108779812,61.3862646925451,16096
2020,6,14,13,20,0.1,27.9818842342372,57.2967358960305,18.7049739091068,88.803965275388,16096
2020,6,14,13,21,0,1.1094933514301,186.202039230615,14.7945680861868,100.30308502277,16096
2020,6,14,13,22,0.1,4.67757262584016,325.571967578027,14.1297668225575,110.489212523168,16096
2020,6,14,13,23,0.2,5.36681819247669,18.8155816863291,14.0340734051499,109.794676732266,16096
2020,6,14,13,24,0.3,4.02036955618041,309.071213785559,14.5261774120021,107.77056930989,16096
2020,6,14,13,25,0,3.04949882384423,160.839952256763,13.7254365036357,91.3920684952677,16096
2020,6,14,13,26,0,1.63944796898242,136.037710946519,12.1188092055049,89.4931635815732,16096
2020,6,14,13,27,0.2,14.1068784493594,83.2011846406385,12.8111145924667,106.661843050872,16096
2020,6,14,13,28,0.3,0.815164823287092,47.9640925582498,12.9267088612291,98.1339042800255,16096
2020,6,14,13,29,0,4.90073547872081,57.1457611622755,18.7548153902649,71.7774750819004,16096
2020,6,14,13,30,0,2.30982334673651,341.585313180462,15.210952902505,84.6311251495404,16096
2020,6,14,13,31,0.1,11.1705740053859,270.30546745169,17.4852394216058,54.6517585663118,16096
2020,6,14,13,32,0,0.974784043476312,108.281849329826,12.1879383649851,54.8320962434926,16096
2020,6,14,13,33,0.2,0.828038352743422,348.886864407919,15.6207750725491,49.6504727382889,16096
2020,6,14,13,34,0,4.28425415642497,256.245277015492,19.303049051561,58.2919274533029,16096
2020,6,14,13,35,0.2,27.0753837273701,198.320494298125,11.6015282769959,40.0810754110365,16096
2020,6,14,13,36,0,20.1616480561703,109.744310783222,16.6886739663752,46.6682967677998,16096
2020,6,14,13,37,0.1,3.82646914276005,64.8065138913225,10.7660340702645,42.700279100949,16096
2020,6,14,13,38,0.1,12.750975451577,242.952584522776,16.1284700860502,37.7464305925396,16096
2020,6,14,13,39,0,4.76719540401793,251.955909512471,14.6469461000181,32.910126824441,16096
2020,6,14,13,40,0.1,15.7128999932138,152.88473328203,18.5365121344958,30.9247361011741,16096
2020,6,14,13,41,0.3,11.0662444763076,353.391522130696,15.0556804204312,47.3659671195219,16096
2020,6,14,13,42,0.3,6.53573452127419,43.3921469405759,12.157097760237,58.2250658800563,16096
2020,6,14,13,43,0.2,3.89940043632583,321.381869137054,15.7329960648611,59.2778295624872,16096
2020,6,14,13,44,0.6,5.48587656591891,120.112960113911,18.1966336826456,73.8876064160596,16096
2020,6,14,13,45,0.1,11.1519887708601,160.058559779078,14.5938661487207,102.430852186852,16096
2020,6,14,13,46,0.4,9.84249406599427,54.6934150771704,18.9453851843397,90.7069911245014,16096
2020,6,14,13,47,0.4,0.491122021306894,140.336445119232,14.9523153405918,96.5977663267354,16096
2020,6,14,13,48,0.1,1.65712470440235,41.9848733600229,18.7584428718714,83.7677691005769,16096
